Mach,Alpha,CD,CD Power-Off,CD Power-On,CA Power-Off,CA Power-On,CL,CN,CN Potential,CN Viscous,CNalpha (0 to 4 deg) (per rad),CP,CP (0 to 4 deg),Reynolds Number
0.01,0,0.5948876982403282988451980140,0.594887698240328,0.585083134518238,0.594887698240328,0.585083134518238,0,0,0,0,5.93046364962178,96.06917318896113560988751841,96.06917318896113560988751841,848535.8
0.02,0,0.5202159520419724917354564717,0.520215952041972,0.510411388319882,0.520215952041972,0.510411388319882,0,0,0,0,5.93046364962178,96.06917318896113560988751841,96.06917318896113560988751841,1697072
0.03,0,0.4826359011579149125953116603,0.482635901157915,0.472831337435825,0.482635901157915,0.472831337435825,0,0,0,0,5.93046364962178,96.06917318896113560988751841,96.06917318896113560988751841,2545608
0.04,0,0.4582970642004163828854900744,0.458297064200416,0.448492500478326,0.458297064200416,0.448492500478326,0,0,0,0,5.93046364962178,96.06917318896113560988751841,96.06917318896113560988751841,3394143
0.05,0,0.4406179243899828537924056986,0.440617924389983,0.430813360667893,0.440617924389983,0.430813360667893,0,0,0,0,5.93046364962178,96.06917318896113560988751841,96.06917318896113560988751841,4242679
0.06,0,0.4268942955289214243357023063,0.426894295528921,0.417089731806831,0.426894295528921,0.417089731806831,0,0,0,0,5.93046364962178,96.06917318896113560988751841,96.06917318896113560988751841,5091215
0.07,0,0.4157677581788824146966635679,0.415767758178882,0.405963194456792,0.415767758178882,0.405963194456792,0,0,0,0,5.93046364962178,96.06917318896113560988751841,96.06917318896113560988751841,5939751
0.08,0,0.4064653292965922379339103815,0.406465329296592,0.396660765574502,0.406465329296592,0.396660765574502,0,0,0,0,5.93046364962178,96.06917318896113560988751841,96.06917318896113560988751841,6788286
0.09,0,0.3985080302096718310268154515,0.398508030209672,0.388703466487582,0.398508030209672,0.388703466487582,0,0,0,0,5.93046364962178,96.06917318896113560988751841,96.06917318896113560988751841,7636823
0.10,0,0.3915798452712756031559754487,0.391579845271276,0.381775281549186,0.391579845271276,0.381775281549186,0,0,0,0,5.93046364962178,96.06917318896113560988751841,96.06917318896113560988751841,8485358
0.11,0,0.3854619790081100988949155981,0.38546197900811,0.37565741528602,0.38546197900811,0.37565741528602,0,0,0,0,5.93046364962178,96.06917318896113560988751841,96.06917318896113560988751841,9333894
0.12,0,0.3799972136831906906662108800,0.379997213683191,0.370192649961101,0.379997213683191,0.370192649961101,0,0,0,0,5.93046364962178,96.06917318896113560988751841,96.06917318896113560988751841,10182430
0.13,0,0.3750689532771675062613483946,0.375068953277168,0.365264389555078,0.375068953277168,0.365264389555078,0,0,0,0,5.93046364962178,96.06917318896113560988751841,96.06917318896113560988751841,11030960
0.14,0,0.3705884057382590490233800592,0.370588405738259,0.360783842016169,0.370588405738259,0.360783842016169,0,0,0,0,5.93046364962178,96.06917318896113560988751841,96.06917318896113560988751841,11879500
0.15,0,0.3664867612240751580714122057,0.366486761224075,0.356682197501985,0.366486761224075,0.356682197501985,0,0,0,0,5.93046364962178,96.06917318896113560988751841,96.06917318896113560988751841,12728040
0.16,0,0.3627095107471902355108748049,0.36270951074719,0.3529049470251,0.36270951074719,0.3529049470251,0,0,0,0,5.93046364962178,96.06917318896113560988751841,96.06917318896113560988751841,13576570
0.17,0,0.3592126839583249641076106077,0.359212683958325,0.349408120236235,0.359212683958325,0.349408120236235,0,0,0,0,5.93046364962178,96.06917318896113560988751841,96.06917318896113560988751841,14425110
